price,bedrooms,sqft_living,floors,waterfront,view,condition,yr_built,grade
435000,3,1740,1,0,0,3,1958,8
500000,4,2630,1,0,0,4,1976,7
402000,4,2430,1,0,0,3,1953,8
777700,3,2260,1.5,0,0,3,1995,10
580000,2,1220,1,0,2,4,1938,7
570000,3,2580,1,0,0,3,1986,9
174950,2,730,1,0,0,3,1950,6
300000,2,760,1,0,0,3,1913,6
435000,3,1740,1,0,0,3,1950,7
840000,4,3420,2,0,0,3,2000,10
469000,5,2240,1,0,0,3,1966,7
870000,4,1920,2,0,0,4,1907,8
532000,4,2020,1,0,0,4,1979,7
455000,4,1880,1,0,0,3,1955,7
201000,3,1010,1,0,0,5,1961,5
649000,5,3990,2,0,0,3,1991,9
445500,2,1390,1,0,0,3,1941,6
475000,3,1230,1,0,0,4,1984,7
590000,4,2940,2,0,0,3,1992,10
565000,4,2190,2,0,0,3,1935,7
110000,1,640,1,0,0,2,1920,5
375000,3,1670,1,0,0,3,1974,7
255000,3,1240,1,0,0,4,1967,7
315000,5,1850,1.5,0,0,3,1937,6
496600,4,2020,1,0,0,4,1961,8
380000,3,1020,1,0,0,3,1944,7
338950,3,1610,1,0,0,4,1974,7
542500,5,2730,1,0,0,3,1989,8
739000,5,2840,1,0,0,4,1913,7
549000,4,1290,2,0,0,4,1906,7
252000,3,1670,1,0,0,4,1977,7
1698890,4,3860,2,0,4,3,2004,11
735000,4,2460,1.5,0,0,5,1909,7
270000,4,1660,1,0,0,4,1978,7
2250000,3,3420,1,0,0,3,1951,9
155000,2,1010,1.5,0,0,3,1990,5
469000,4,2240,1,0,0,3,1961,7
305000,4,2340,2,0,0,5,1965,7
675000,3,1920,1,0,0,5,1924,7
931000,3,2460,1.5,0,0,4,1929,8
385000,3,1470,1,0,0,3,1950,8
815000,3,3400,2,0,0,3,2001,9
531000,3,1910,1,0,0,3,1979,7
386500,4,1400,1,0,0,4,1901,6
475580,3,1520,1,0,0,3,1983,8
358000,2,930,1,0,0,3,1939,6
677500,5,2340,2,0,0,3,1918,8
868500,3,2920,3,0,0,3,2008,10
599380,3,1270,1,0,0,4,1967,7
712000,4,2450,1,0,0,3,1979,10
350000,5,1380,1,0,0,3,1955,7
875000,4,2520,1,0,0,3,1921,8
365000,3,2290,2,0,0,3,1988,8
452000,4,1660,1,0,0,3,1945,6
915000,3,2800,1,0,0,5,1957,7
482500,3,1690,2,0,0,3,2005,7
425000,3,1180,1.5,0,0,4,1949,7
460000,2,1390,1,0,0,5,1916,6
666570,4,2320,1.5,0,0,5,1913,7
390000,3,2270,1,0,0,4,1980,8
650000,4,2640,1,0,0,4,1966,7
305000,3,1680,1,0,0,3,1993,7
250000,3,990,1,0,0,3,1949,6
438800,4,2770,2,0,0,3,2004,9
290000,2,950,1,0,0,5,1943,6
324950,4,2160,2,0,0,4,1929,7
453000,3,1650,2,0,0,4,1991,7
556000,3,1800,1.5,0,0,4,1929,7
315000,3,1660,1,0,0,3,1971,8
445830,3,1870,2,0,0,3,2003,8
1260000,3,3220,2,0,4,3,1991,10
287200,3,1850,1,0,0,4,1992,7
525000,4,1580,1.5,0,0,3,1945,7
1135000,4,4590,2,0,0,3,2003,10
381000,3,2700,1,0,0,4,1967,7
360000,3,1020,1.5,0,0,4,1953,7
619000,5,2950,3,0,0,3,2004,8
535000,2,1780,1,0,0,4,1976,8
402000,2,710,1,0,0,5,1905,7
600000,4,4300,2,0,0,3,1992,10
549950,3,2080,1,0,0,3,1974,8
300000,4,2360,1,0,0,3,1955,7
360000,6,2210,2,0,0,4,1969,7
419000,7,4340,2,0,0,3,1986,7
510000,3,1320,3,0,0,3,2009,8
319950,3,1980,2,0,0,3,1991,8
1180000,5,3960,2,0,0,3,1998,10
381000,4,2130,2,0,0,3,2003,8
256900,3,1720,2,0,0,3,1992,7
346000,5,1790,1,0,0,4,1964,7
465000,2,1390,3,0,0,3,2009,7
545000,3,1900,1,0,0,3,1973,8
516000,2,1640,1,0,0,4,1925,7
550000,4,2700,1,0,0,4,1968,8
339950,4,2200,2,0,0,4,1990,7
417000,3,1310,1,0,0,4,1953,7
906000,4,2480,1,0,3,3,1951,8
980000,4,3010,2,0,0,4,1973,9
555000,4,2450,2,0,0,3,2001,9
468000,2,1250,1,0,0,4,1986,7
378000,3,2610,1,0,0,3,1981,7
430000,4,2010,1.5,0,0,5,1962,8
730100,4,3120,2,0,0,3,2003,9
219000,4,1370,1.5,0,0,3,1961,7
570000,3,2420,1,0,0,3,1990,9
262500,4,1500,1,0,0,3,1979,7
525000,5,2630,2,0,0,3,2003,8
520000,2,950,1,0,0,4,1919,6
417400,3,2680,1,0,0,4,1970,8
788000,4,3680,2,0,0,3,2003,9
320000,3,1270,1,0,2,4,1956,7
950000,6,2330,1.5,0,0,4,1920,7
255000,3,960,1,0,0,3,1955,7
260000,4,1990,2,0,0,3,1989,7
394000,3,1450,1,0,0,4,1923,6
575000,4,2280,2,0,0,3,1996,8
1250000,4,1830,2,0,2,3,1923,8
385000,3,1650,1,0,0,3,1969,7
456000,5,2720,1,0,4,4,1968,7
637000,4,1710,1,0,0,3,1979,8
485000,5,1420,1,0,0,3,1964,7
315275,3,1440,1,0,0,3,1951,7
252500,2,1280,1,0,0,3,1967,7
240000,2,1320,1,0,0,3,1966,7
790000,4,2560,1,0,0,4,1949,7
310000,3,1480,1,0,0,3,1952,7
1250000,4,2960,2,0,4,4,1985,10
425000,2,1160,1,0,0,5,1942,7
548000,3,2110,2,0,0,3,2001,8
379880,3,1650,1,0,0,4,1986,7
530000,3,1950,2,0,0,3,1988,8
695000,3,2600,1.5,0,0,5,1977,8
435000,3,1270,1.5,0,2,3,1928,7
540000,3,1300,1,0,0,3,1983,7
425000,3,1790,1,0,0,3,1967,7
490000,3,1930,2,0,0,3,2005,8
220000,4,1200,1.5,0,0,3,1923,6
540000,4,2050,2,0,0,3,2001,8
670000,3,1710,1,0,0,3,1946,7
667500,3,2130,1,0,0,3,1953,9
585000,3,1700,2,0,0,3,2010,8
225000,3,1390,1,0,0,4,1976,6
375000,3,1230,1,0,0,3,1954,7
335000,3,1490,1,0,0,4,1967,7
680000,5,2440,2,0,0,3,2014,8
600000,3,970,1,0,0,3,1950,6
161000,4,1700,1,0,0,3,1954,7
220000,4,1700,1,0,0,3,1954,7
420000,3,1720,1.5,0,0,3,1932,8
710000,3,1400,1.5,0,0,3,1909,7
626000,4,2570,1,0,0,4,1958,8
279500,3,1200,1,0,0,4,1959,7
1610000,4,4390,2,0,3,3,1990,11
325000,2,1080,1,0,0,3,1954,7
380000,4,1860,1,0,0,4,1966,8
470000,4,2150,1,0,0,4,1979,8
363000,4,2250,2,0,0,3,1986,8
245000,4,2050,2,0,0,3,1977,7
525000,3,1010,1,0,0,3,1902,7
1700000,5,5850,2,0,2,4,1978,11
658500,4,1900,1,0,0,3,1963,7
680000,2,1020,1,0,4,4,1941,7
835000,4,3390,2,0,0,4,1987,10
595000,4,1990,2,0,0,3,2005,8
419000,4,3190,2,0,0,3,2005,9
198900,2,1210,1,0,0,4,1940,7
1085000,4,3740,1,0,0,3,1988,10
500000,3,2150,2,0,0,3,1998,8
575000,4,2440,1,0,0,4,1960,9
324950,2,1230,3,0,0,3,2000,8
259000,3,2740,2,0,0,4,1964,7
551000,2,2260,1,0,0,3,1990,9
488000,2,1000,1,0,0,3,1942,7
635000,4,2350,2,0,0,4,1980,8
395000,3,2300,2,0,0,3,1989,9
370000,3,1440,1.5,0,0,4,1928,7
675000,4,2780,1.5,0,0,5,1919,7
402000,3,1200,1,0,0,3,1954,7
825000,3,3040,2,0,0,4,1987,10
579000,3,2660,1,0,0,3,1962,8
455000,5,1510,2,0,0,3,1983,6
265000,3,1780,2,0,0,3,1989,8
713500,5,2920,1,0,0,4,1976,8
240000,3,1550,1,0,0,4,1962,7
570000,4,2710,2.5,0,0,3,2006,9
243800,3,1140,1,0,0,4,1981,6
543000,2,940,1,0,0,4,1918,8
1010000,3,2160,2,0,0,3,1982,10
625000,4,2470,2,0,0,4,1979,8
459950,4,2800,2,0,0,3,2006,9
370000,4,2420,1,0,0,3,1985,9
150000,4,1460,1,0,0,3,1959,6
683500,3,1820,1.5,0,0,3,1946,7
499950,3,1520,2,0,0,3,2007,8
255000,2,1320,1,0,0,3,1919,6
279000,3,1920,2,0,0,3,1989,7
910000,5,2640,2,0,0,3,2009,10
699000,4,2650,2,0,0,3,2006,9
1651000,4,3640,1,0,0,3,1924,9
248000,3,1420,1,0,0,4,1981,6
429000,3,1540,1,0,0,4,1959,7
685000,4,1550,1.5,1,4,3,1930,6
316000,2,730,1,0,0,3,1927,6
410000,2,2020,1,0,0,3,1921,7
299000,3,1200,1,0,2,3,1955,7
559000,2,1240,1,0,1,4,1938,7
575000,3,2680,2,0,0,4,1978,8
602000,3,1640,2,0,0,3,1998,8
492000,4,1640,2,0,0,3,1907,7
293500,3,1610,2,0,0,3,2004,7
481000,3,2290,1,0,0,5,1967,7
311100,4,2130,1,0,0,4,1977,7
375000,3,2140,1.5,0,0,4,1970,7
1075000,3,4020,1.5,0,2,3,1999,10
500000,5,2030,1,0,0,3,1968,7
553000,3,1380,1,0,0,4,1918,7
760000,3,1780,1,0,2,3,1927,8
589500,4,1440,1,0,1,4,1960,7
840000,5,2790,1,0,0,3,1959,9
2546000,4,4190,2.5,0,2,5,1928,9
1275000,3,3870,2,0,3,3,1997,9
260000,3,1850,1,0,0,3,1968,7
430000,3,1550,3,0,0,3,2004,8
781000,3,1920,3,0,3,3,2000,8
280000,2,790,1,0,0,3,1947,6
392000,5,3740,1.5,0,0,3,1958,8
466200,3,1340,1,0,0,4,1959,7
641000,3,1620,1,0,0,5,1926,7
350000,3,1680,1,0,0,3,1951,7
450000,3,1610,2,0,0,3,1996,8
1800000,4,4460,1,0,0,3,1962,9
185000,3,1200,2,0,0,3,1966,8
290000,2,1250,1,0,0,5,1958,7
964000,3,3630,2,0,0,3,1999,11
2000000,4,4260,2,0,2,3,2000,11
545000,3,2180,1,0,0,4,1979,8
609950,3,1760,1,0,0,4,1979,7
605000,4,1820,1,0,0,5,1941,7
550000,4,2120,1,0,0,4,1961,8
905000,4,2730,2,0,1,3,2009,9
384200,3,2430,2,0,0,4,1986,8
370000,3,1170,1,0,0,3,1965,7
717500,3,2090,1.5,0,2,3,1931,8
1999000,4,3910,2,0,2,4,1933,11
365500,2,1140,1,0,0,4,1909,6
580000,2,1460,1.5,0,0,3,1912,7
415000,4,2700,1.5,0,0,5,1940,9
272000,2,670,1,0,0,4,1942,6
600000,3,1880,1,0,0,4,1945,7
744000,4,1980,2.5,0,0,3,1941,8
830000,3,2080,1.5,0,0,3,2004,9
322000,3,1380,3,0,0,3,2000,7
270000,3,1808,1,0,0,3,2005,8
272450,3,1350,1.5,0,0,3,1954,7
605000,3,1760,2,0,0,3,2008,7
510000,3,1950,1,0,0,4,1962,7
1125000,4,3170,2,0,0,3,1999,10
1688000,4,3000,2,0,0,3,1937,9
162000,4,1460,1,0,0,4,1975,6
337500,3,1350,1,0,0,4,1973,7
312000,3,1470,1,0,0,4,1973,7
740000,4,3350,2,0,0,3,2004,10
700000,4,3350,2,0,0,3,2004,10
328000,4,1360,1,0,0,3,1948,7
241000,3,1020,1,0,0,3,1981,7
265000,3,1840,1,0,0,4,1980,7
246000,5,2030,1,0,0,4,1958,7
271000,4,1490,1,0,0,3,1940,6
270000,2,2060,1,0,0,3,1962,7
395000,4,2240,1.5,0,0,3,1944,7
340000,3,1460,1,0,0,3,1957,7
340000,3,2140,1,0,0,3,1948,7
335000,2,1420,2,0,0,3,2007,8
435000,2,1060,1.5,0,0,4,1943,6
527950,4,1760,1,0,0,5,1926,7
600000,2,2320,2,1,4,4,1976,8
667000,3,1770,1,0,0,3,1963,8
1148000,10,4590,1,0,2,3,2008,9
417000,3,2040,2,0,0,3,2000,8
451000,4,1260,1,0,0,3,1943,6
580000,2,1650,1,0,0,3,1943,7
570000,4,2380,2,0,0,4,1977,8
750000,5,2750,2,0,1,3,1937,7
685000,3,2810,2,0,0,3,2001,9
275000,3,1340,1,0,0,3,1944,7
739888,3,2420,2,0,4,4,1989,8
715000,2,2160,1,0,0,3,2002,8
800000,4,2450,1,0,0,3,1913,7
350000,3,1870,1,0,0,3,1923,7
220000,3,1000,1,0,2,4,1933,6
452500,3,2240,2,0,0,3,2002,7
280000,4,2200,2,0,0,3,2008,7
248000,1,790,1,0,0,3,1918,6
305000,2,890,1,0,0,3,1949,7
435010,3,1270,1,0,0,3,1954,7
678100,3,1850,1.5,0,0,5,1931,8
325000,3,1352,3,0,0,3,2007,8
529950,3,1540,1,0,0,3,1968,7
440000,3,1640,1,0,0,5,1951,7
585000,3,1350,1.5,0,0,3,1928,7
462608,3,2010,2,0,0,3,2014,8
350500,3,2080,1,0,0,3,1974,7
210000,3,1040,1,0,0,3,1956,7
510000,3,1890,2,0,0,3,1993,8
280000,3,1810,1,0,0,4,1959,7
385000,3,1930,1,0,0,3,1963,7
349000,3,1010,1,0,0,4,1947,6
252000,3,1740,1,0,0,3,1981,7
1100000,4,2910,2,0,1,3,1932,10
375000,3,1330,2,0,0,3,1985,7
336000,4,2210,2,0,0,4,1967,8
732000,3,2670,2.5,0,4,4,1977,8
200000,2,1000,1,0,0,3,1949,6
681716,4,3150,2,0,0,3,2006,9
235000,3,1520,1,0,0,4,1971,6
257500,3,1690,1,0,0,3,1955,7
315000,3,1070,1,0,0,3,1955,7
299950,3,910,1,0,0,4,1950,6
530000,4,2130,1,0,0,3,1969,7
766500,2,2230,1,0,0,4,1947,8
860000,4,3560,1,0,2,3,1986,10
690000,3,2590,2,0,0,3,1944,9
551000,4,2040,1,0,0,3,1962,7
530000,3,2100,1,0,0,4,1955,7
568000,3,1340,1.5,0,0,3,1953,7
749950,3,2770,2,0,2,3,1992,9
535000,3,2400,1,0,0,3,1983,9
234300,3,1140,1,0,0,3,1963,7
190000,2,930,1,0,0,3,1946,6
525000,4,1820,1,0,0,5,1960,7
610000,4,1390,1.5,0,0,4,1926,7
520000,3,1480,3,0,0,3,2006,8
375000,2,760,1,0,0,3,1942,6
600000,3,1580,1,0,0,3,1967,7
664000,4,1870,1,0,0,5,1974,8
698000,2,1510,1,0,0,3,1923,7
418000,3,1250,3,0,0,3,2001,7
271675,3,2140,1,0,0,4,1974,7
450000,3,1540,1,0,0,4,1968,6
759000,3,2950,1.5,0,0,3,2006,9
599950,6,2020,1,0,0,3,1994,7
810000,4,2820,1.5,0,0,3,1927,8
331292,3,1660,1,0,0,3,1972,7
348000,3,1830,1,0,0,3,1919,7
435000,2,720,1,0,0,4,1920,7
530000,3,2160,2,0,0,3,1992,8
227000,3,1510,2,0,0,3,1989,7
285000,3,1870,1,0,0,3,1953,7
740000,4,2860,1,0,0,3,1977,8
246000,3,990,1.5,0,0,4,1939,6
260000,3,1910,1,0,0,3,1954,7
366000,3,1350,1,0,0,3,1977,7
594950,4,2557,2,0,2,3,1948,7
608000,3,2610,2,0,0,4,1946,7
313100,3,1720,1,0,0,5,1905,6
185000,3,1170,1,0,0,3,1967,7
455000,2,1140,1,0,0,3,1907,6
235000,3,2350,1,0,0,4,1966,8
230000,3,1020,1,0,0,4,1967,7
770000,4,2730,1,0,0,5,1955,7
240000,4,1830,2,0,0,3,1991,7
461000,3,1690,2,0,0,3,2002,7
1580000,4,2900,1,0,3,5,1963,8
1822500,4,6380,2,0,0,3,2006,12
452000,3,1690,2,0,0,3,2004,7
765000,4,2660,2,0,2,3,2003,9
1050000,4,4550,1,0,1,4,1989,9
546000,3,1530,1,0,0,4,1983,7
781000,3,2070,1.5,0,0,5,1931,8
538000,4,1880,1,0,0,4,1965,7
790000,4,2240,1,0,0,5,1975,8
696500,4,2540,1.5,0,0,5,1925,7
276000,3,1370,1,0,0,4,1988,7
269000,2,770,1,0,0,3,1953,6
2415000,5,7880,2,0,2,3,1996,13
829000,4,2970,1,0,2,4,1973,8
122000,2,740,1,0,0,3,1942,6
352500,3,1360,1,0,0,3,1955,7
249000,4,1280,1,0,0,5,1959,6
360000,4,1920,1,0,0,3,1962,7
629500,3,2020,1,0,0,3,1994,10
1140000,4,3310,2,0,0,5,1924,9
1550000,2,2950,1,0,0,4,1942,8
275000,3,1320,1,0,0,4,1959,7
697000,4,3160,2,0,0,3,2005,8
379500,2,1640,1,0,0,3,1978,7
720000,3,2440,1,0,0,3,1980,10
675000,4,3000,2,0,0,3,2006,9
1169000,5,2810,2.5,0,0,3,1907,9
1100000,3,2390,2,0,1,5,1939,8
520000,4,2080,1.5,0,0,5,1926,7
415000,3,2650,1.5,0,0,4,1962,7
415000,3,1060,2,0,0,3,2000,8
450000,3,1940,1,0,1,4,1963,7
485000,2,1080,1,0,0,3,1948,8
294000,3,1700,2,0,0,3,1984,7
1037000,4,4440,2,0,0,3,2003,11
690000,3,1580,2,0,0,3,1905,8
716500,5,3630,2,0,0,3,2000,11
481000,2,1290,3,0,0,3,2007,8
575000,4,1960,1,0,0,4,1968,7
785000,3,2090,1.5,0,0,5,1920,7
480000,3,1960,1,0,0,3,1970,7
720000,3,2120,2,0,0,4,1981,8
536000,3,2290,2,0,3,4,1984,7
324900,4,1880,2,0,0,3,2000,7
265000,2,770,1,0,0,3,1943,6
545000,3,1530,1.5,0,0,5,1928,7
465000,2,1450,1,0,0,3,1940,7
292500,3,1690,2,0,0,3,1987,7
860000,4,1880,1.5,0,0,4,1924,7
1045000,4,4160,2,0,0,3,1995,10
495000,4,2140,2,0,0,3,2003,7
342000,2,1320,3,0,0,3,1997,7
320000,4,2000,2,0,0,3,1997,7
444000,3,1460,2,0,0,3,1987,8
804100,4,3070,2,0,0,3,2005,10
432000,3,1660,1,0,0,4,1970,7
230000,6,1810,1.5,0,0,4,1905,5
935000,4,3510,2,0,0,3,2001,11
634950,3,2180,1.5,0,0,5,1930,8
780000,6,3300,1,0,0,3,1963,8
611000,4,2460,2,0,0,3,1998,8
475999,4,1880,1.5,0,0,3,1944,7
565000,3,2290,1,0,0,3,1979,9
630000,4,2290,2,0,0,3,1977,8
840000,4,3860,2,0,0,3,1996,10
790000,3,2640,1.5,0,3,3,1996,10
450000,5,2850,1,0,0,4,1925,7
1272000,4,3020,1.5,0,0,5,1927,8
520000,3,1510,1,0,0,5,1925,7
446800,4,2410,1,0,0,3,1958,7
652000,3,1470,1,0,0,3,1948,8
1170000,3,2890,2,0,3,4,1987,10
745000,4,3490,2,0,0,3,2006,10
594000,3,1270,2,0,0,3,2014,8
257000,2,1000,1,0,0,3,1929,6
485000,4,1430,2,0,0,3,1900,7
330000,3,1060,1,0,0,3,1943,6
381000,3,1680,1,0,0,3,1996,6
849900,2,2280,2,0,0,3,1990,9
793000,4,2450,1.5,0,0,4,1930,8
920000,3,3650,2,0,4,4,1947,7
455000,2,830,1,0,0,4,1947,6
975000,4,3490,2,0,3,3,2000,11
375000,2,1050,2,0,0,3,2007,8
400000,2,1170,2,0,0,3,2001,8
447000,3,1220,1,0,0,4,1965,7
470000,3,1310,1,0,0,4,1987,7
665000,4,3130,2,0,0,3,2004,8
295500,3,1590,1.5,0,0,3,1933,6
200000,4,1720,2,0,0,3,1994,8
620000,3,2520,2,0,0,3,2005,9
434900,3,1520,1,0,0,3,1983,7
1328000,4,3260,2,0,0,5,1907,9
1650000,4,3910,2,0,0,3,2006,10
852500,4,3480,2,0,0,3,2000,9
790000,3,3040,2,0,0,4,1983,10
565000,4,2030,1,0,0,3,1966,8
1127500,6,3870,2,0,0,3,1989,10
289950,3,1870,2,0,0,3,2004,7
850000,2,2640,1,0,1,5,1963,8
505000,4,1940,1,0,0,5,1922,7
372000,3,1710,2,0,0,3,1981,7
207000,4,1690,1.5,0,0,4,1967,7
780000,3,2340,1,0,0,4,1967,8
400000,4,1700,1.5,0,0,3,1965,7
440250,3,1850,1,0,0,4,1948,7
585000,2,1370,1,0,0,3,1949,8
850000,4,2900,2,0,0,3,1993,9
570000,3,2400,2,0,0,3,1991,7
869000,4,3740,2,0,0,3,1988,9
551000,4,2170,2,0,0,3,2014,8
172380,3,970,1,0,0,4,1962,6
355000,3,2620,1,0,3,4,1964,7
728935,4,2980,2,0,0,3,1993,9
850000,3,2340,2,0,2,4,1981,9
515000,5,1880,2,0,0,3,1922,6
215000,2,1480,1,0,0,4,1925,7
220000,4,2240,1,0,0,4,1988,7
845000,4,2940,2,0,0,3,2004,9
390000,1,710,1,0,0,4,1928,6
135000,4,1460,1.5,0,0,3,1940,5
439000,3,1530,1,0,0,4,1949,8
585000,4,2630,2,0,0,3,1999,9
620000,5,2230,1.5,0,3,4,1923,7
477000,3,960,1,0,0,4,1906,7
399500,2,1180,2,0,0,3,2006,8
500000,2,1760,1,1,4,4,1951,7
432500,3,1340,2,0,0,3,1984,8
940000,4,2800,1,0,0,5,1965,9
3168750,5,4330,1,0,4,3,2008,12
1080000,3,3720,2,0,0,3,1982,11
229999,4,1670,1,0,0,4,1977,7
233000,3,1100,1,0,0,3,1955,7
600000,3,3240,2,0,0,3,2004,8
334000,4,1680,1,0,0,4,1965,7
332500,3,1030,1,0,0,4,1950,7
249900,3,1630,1,0,0,3,1978,7
310000,3,2610,1,0,0,3,1918,7
200000,2,1250,1,0,0,3,1928,6
310000,4,1480,1,0,0,4,1969,7
230000,3,1390,1,0,0,3,1954,5
420000,4,1940,2,0,0,3,1997,8
785000,4,2960,2,0,0,3,2005,9
1775000,3,4320,1,0,0,4,1972,10
265000,5,1500,1,0,0,5,1920,6
295000,2,840,1,0,0,3,1951,6
896000,4,3560,2,0,0,3,1992,11
415000,4,2390,1,0,0,4,1989,9
250000,3,1200,1,0,0,5,1955,6
1475000,3,2570,2,0,0,3,1984,11
635000,5,2180,1,0,0,4,1966,8
905000,3,3450,2,0,0,3,1987,10
528000,3,2020,2,0,0,3,2003,7
530000,3,2480,2,0,0,3,1992,9
310000,3,1140,2,0,0,3,1988,7
252000,3,1530,1,0,0,4,1960,7
334500,3,1700,1,0,0,3,1961,7
370000,3,2150,1,0,0,3,1951,8
311000,3,1190,1.5,0,0,4,1918,6
260000,3,1730,2,0,2,3,1975,7
217500,3,1400,1,0,0,4,1984,7
290000,3,2200,2,0,0,3,2003,7
500000,3,960,1,0,0,3,1944,6
423500,3,1770,1,0,3,3,1984,7
715000,4,2970,2,0,0,3,2005,9
299000,3,1590,2,0,0,3,1994,7
635000,3,3350,2,0,0,3,2005,8
806000,4,3370,2,0,0,3,1999,10
289950,3,1960,2,0,0,3,2004,7
280000,3,1360,1,0,0,4,1981,7
479950,3,2780,2,0,0,3,2004,9
394000,4,3000,2,0,0,3,2002,7
682000,4,3600,2,0,0,3,1979,9
409950,2,990,1,0,0,4,1918,6
1000000,4,2990,2,0,4,5,1925,9
436000,4,1200,1.5,0,2,3,1908,7
279000,3,1530,1,0,0,3,1952,7
390000,1,1440,1,0,0,3,1923,7
635000,3,1940,1,1,1,4,1955,7
304400,4,2140,2,0,0,4,1990,7
780000,5,2330,1.5,0,0,3,1927,7
520000,4,2734,2,0,0,5,1974,8
580000,3,1950,1,0,0,3,1978,7
274000,3,1440,1,0,0,3,1981,7
315000,3,1530,1,0,0,3,1980,7
390000,4,1910,1,0,0,4,1971,8
340000,5,1750,1,0,0,3,1956,7
502000,3,1600,2,0,0,4,1983,8
260000,3,1750,1,0,0,3,1968,8
399000,2,940,1,0,0,4,1911,6
312500,2,880,1,0,0,3,1919,7
370000,3,1650,1,0,0,5,1951,7
1240000,4,3820,2,0,0,3,1990,10
230000,3,1900,1,0,0,3,1967,8
1275000,4,3720,1,0,3,4,1947,9
294350,3,1410,1.5,0,0,3,1925,6
208950,3,960,1,0,0,4,1956,5
515000,2,1930,1,0,0,3,2005,8
965000,4,3420,2,0,0,3,1994,11
925000,4,3010,2,0,2,3,1923,9
654500,4,1780,1.5,0,0,3,1947,8
364000,4,2080,1,0,0,4,1969,8
150000,2,1250,1,0,0,3,1951,7
349950,5,2257,1,0,0,3,2005,8
585000,3,1670,1.5,0,0,4,1912,7
801501,4,2250,2,0,0,4,1980,9
610000,3,1650,1,0,0,3,1992,7
382000,5,2880,2,0,0,4,1990,8
495000,4,3620,2,0,2,3,1980,9
447500,3,1950,1,0,0,3,1953,8
575000,4,2280,1,0,0,4,1966,7
565000,2,1740,1.5,0,2,4,1907,7
348580,3,1220,1,0,0,3,1966,7
459000,4,2260,1,0,0,2,1978,8
375000,4,1790,2,0,2,2,1988,7
310000,4,2440,2,0,0,3,1999,7
210000,3,1400,1,0,0,4,1964,7
384205,3,1810,2,0,0,3,2014,8
180000,2,1400,1,0,0,3,1922,7
310000,2,1400,1,0,0,3,1922,7
427500,4,2010,2,0,0,3,2000,7
780000,3,2520,1.5,0,0,3,1925,8
1762000,3,3060,2,0,0,3,1988,10
339950,4,2150,2,0,0,3,2010,7
820000,3,2880,2,0,0,3,1989,10
398000,2,1300,1,0,0,3,2006,8
492000,3,2770,1,0,0,4,1978,8
240000,4,1780,1,0,0,4,1950,8
599950,4,3730,2,0,2,3,1991,10
105500,2,930,1,0,0,1,1932,5
445000,2,930,1,0,0,1,1932,5
390500,2,1460,1,0,0,5,1966,7
255000,3,1310,1,0,0,3,1994,7
675750,4,2770,2,0,0,3,1989,9
1640000,3,3140,2,0,3,4,1913,10
353500,4,1770,2,0,0,3,2004,7
765000,3,1220,1,0,0,4,1954,7
563500,4,2190,2,0,0,3,1999,8
439000,4,1800,1,0,0,3,1942,7
975000,5,3100,1,0,2,4,1973,9
469900,3,2270,2,0,0,3,2007,7
252000,3,1300,2,0,0,3,1947,6
495000,3,1769,1,0,0,4,1955,7
570000,6,3370,1,0,0,3,1964,8
327000,4,1630,2,0,0,3,1999,7
898000,2,2470,1,0,0,4,1954,8
300000,4,2600,2,0,0,3,2003,8
418500,3,1800,1,0,0,3,1978,8
450000,4,2240,2,0,0,3,2001,7
403000,3,1960,1,0,2,5,1957,8
440000,3,1710,1.5,0,0,4,1926,7
350000,4,2140,1,0,0,3,1965,7
240000,3,1400,1,0,0,3,1948,6
460000,2,890,1,0,0,4,1919,6
825000,4,1820,2,0,0,3,1923,8
267500,3,1860,1,0,0,4,1976,7
201000,3,1220,1,0,0,4,1972,7
479500,3,2300,2,0,0,3,2008,8
210000,2,1520,2,0,0,4,1978,7
445000,2,1440,1,0,0,3,1915,7
265000,3,1170,1,0,0,3,1952,7
399000,3,1170,1,0,0,3,1952,7
785000,4,3200,2,0,0,4,1972,9
831500,5,4470,2.5,0,0,3,1984,11
360000,4,2570,2,0,0,3,2009,7
655000,3,2370,2,0,0,3,1990,9
449950,4,1800,1.5,0,0,4,1958,7
612000,5,2300,1,0,0,3,1975,8
575000,3,3240,2,0,0,3,2001,8
557000,3,2280,1,0,0,3,1995,9
375000,4,1870,1,0,1,5,1943,6
369000,3,1820,1,0,0,4,1969,7
330000,5,2390,1,0,0,4,1966,7
1031000,4,2110,1,0,3,3,1941,8
550000,2,980,1,0,0,4,1910,7
338000,3,1250,1,0,0,4,1947,7
1900000,4,3680,2,0,2,5,1946,9
235000,3,2230,1,0,0,3,1966,7
349950,1,1230,1.5,0,0,4,1918,6
300000,5,2093,1.5,0,0,5,1963,7
431000,3,1660,1,0,0,5,1967,7
280000,5,1630,1,0,0,4,1975,7
295000,4,1677,2,0,0,3,2011,7
445000,4,2990,2,0,0,3,2003,7
550000,5,2150,1.5,0,0,3,1900,7
515000,4,2890,2,0,0,3,2003,9
555000,3,3050,1,0,0,4,1987,9
265000,3,1410,2,0,0,3,2006,7
597000,4,2280,2,0,0,5,1921,8
661000,2,1260,1,0,0,4,1939,7
362764,3,1460,2,0,0,3,2008,7
427000,4,1600,1,0,0,3,1950,8
405000,3,2020,1,0,0,3,1965,7
157000,3,1170,1,0,0,3,1960,7
246500,3,1170,1,0,0,3,1960,7
